sample_id,current_emotion,proposed_emotion,transition,current_valence,current_arousal,proposed_valence,proposed_arousal,same_valence,same_arousal,model_vote_count,model_sources,all_sources,support_score,model_support_score,public_style_support_score,public_duplicate_support_score,max_confidence,exact_duplicate,near_duplicate,failed_transition_count,current_label_issue_count,rationale
track2_0395,calm,annoyed,calm->annoyed,Positive,Low,Negative,High,False,False,1,dinov2,dinov2,0.434847,0.434847,0.0,0.0,0.39012,False,False,0,0,
track2_0140,aroused,calm,aroused->calm,Positive,High,Positive,Low,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.434202,0.228937,0.205265,0.0,0.218682,False,False,0,0,
track2_0215,tired,sad,tired->sad,Negative,Low,Negative,Low,True,True,1,clip,clip,0.433619,0.433619,0.0,0.0,0.428918,False,False,3,0,
track2_0125,content,sad,content->sad,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.431887,0.431887,0.0,0.0,0.40168,False,False,0,0,
track2_0074,calm,tired,calm->tired,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.431421,0.431421,0.0,0.0,0.41232,False,False,0,0,
track2_0621,frustrated,tired,frustrated->tired,Negative,High,Negative,Low,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.431002,0.246981,0.184021,0.0,0.232072,False,False,0,0,
track2_0433,content,excited,content->excited,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.430323,0.430323,0.0,0.0,0.385018,False,False,0,0,
track2_0376,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.430021,0.430021,0.0,0.0,0.42031,False,False,20,0,
track2_0782,content,aroused,content->aroused,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.429495,0.429495,0.0,0.0,0.375737,False,False,0,0,
track2_0565,alarmed,bored,alarmed->bored,Negative,High,Negative,Low,True,False,1,clip,clip,0.428656,0.428656,0.0,0.0,0.387015,False,False,0,0,
track2_0419,calm,content,calm->content,Positive,Low,Positive,Low,True,True,0,,public_clean,0.428067,0.0,0.428067,0.0,0.428067,False,False,43,0,
track2_0677,frustrated,excited,frustrated->excited,Negative,High,Positive,High,False,True,1,dinov2,dinov2,0.427405,0.427405,0.0,0.0,0.387851,False,False,0,0,
track2_0559,calm,excited,calm->excited,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.426547,0.426547,0.0,0.0,0.377693,False,False,0,0,
track2_0140,aroused,tired,aroused->tired,Positive,High,Negative,Low,False,False,1,clip,clip,0.423915,0.423915,0.0,0.0,0.376406,False,False,0,0,
track2_0205,annoyed,aroused,annoyed->aroused,Negative,High,Positive,High,False,True,1,clip,clip,0.423841,0.423841,0.0,0.0,0.368205,False,False,0,0,
track2_0438,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.422853,0.422853,0.0,0.0,0.382586,False,False,0,0,
track2_0622,calm,glad,calm->glad,Positive,Low,Positive,Low,True,True,1,clip,clip,0.422196,0.422196,0.0,0.0,0.389498,False,False,2,0,
track2_0619,bored,annoyed,bored->annoyed,Negative,Low,Negative,High,True,False,1,siglip2,siglip2,0.421271,0.421271,0.0,0.0,0.362778,False,False,0,0,
track2_0537,tired,calm,tired->calm,Negative,Low,Positive,Low,False,True,1,dinov2,dinov2,0.421068,0.421068,0.0,0.0,0.406337,False,False,0,0,
track2_0792,content,happy,content->happy,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.420297,0.420297,0.0,0.0,0.373137,False,False,0,0,
track2_0641,frustrated,annoyed,frustrated->annoyed,Negative,High,Negative,High,True,True,1,clip,clip,0.419484,0.419484,0.0,0.0,0.404666,False,False,0,0,
track2_0406,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.419378,0.419378,0.0,0.0,0.413062,False,False,0,0,
track2_0566,calm,tired,calm->tired,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.418905,0.418905,0.0,0.0,0.370171,False,False,0,0,
track2_0957,glad,calm,glad->calm,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.418812,0.418812,0.0,0.0,0.409438,False,False,1,0,
track2_0152,happy,excited,happy->excited,Positive,High,Positive,High,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.418314,0.224033,0.194281,0.0,0.216012,False,False,3,0,
track2_0317,content,sad,content->sad,Positive,Low,Negative,Low,False,True,1,clip,clip,0.413867,0.413867,0.0,0.0,0.362148,False,False,0,0,
track2_0629,tired,calm,tired->calm,Negative,Low,Positive,Low,False,True,1,clip,clip,0.413187,0.413187,0.0,0.0,0.389003,False,False,0,0,
track2_0227,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,clip,clip,0.413143,0.413143,0.0,0.0,0.366911,False,False,0,0,
track2_0242,calm,tired,calm->tired,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.412182,0.412182,0.0,0.0,0.383319,False,False,0,0,
track2_0106,alarmed,annoyed,alarmed->annoyed,Negative,High,Negative,High,True,True,1,siglip2,"public_clean,siglip2",0.411569,0.230448,0.181121,0.0,0.22456,False,False,0,0,
track2_0244,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,clip,clip,0.411482,0.411482,0.0,0.0,0.406034,False,False,43,0,
track2_0790,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,clip,clip,0.409893,0.409893,0.0,0.0,0.374555,False,False,20,0,
track2_0913,glad,calm,glad->calm,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.409228,0.409228,0.0,0.0,0.374524,False,False,1,0,
track2_0378,alarmed,excited,alarmed->excited,Negative,High,Positive,High,False,True,2,"clip,dinov2","clip,dinov2",0.408948,0.408948,0.0,0.0,0.214834,False,False,0,0,
track2_0123,content,sad,content->sad,Positive,Low,Negative,Low,False,True,1,siglip2,siglip2,0.407482,0.407482,0.0,0.0,0.371669,False,False,0,0,
track2_0522,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.407232,0.407232,0.0,0.0,0.391927,False,False,43,0,
track2_0145,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.404016,0.21529,0.188726,0.0,0.208155,False,False,0,0,
track2_0739,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,clip,clip,0.402283,0.402283,0.0,0.0,0.397117,False,False,20,0,
track2_0425,alarmed,happy,alarmed->happy,Negative,High,Positive,High,False,True,1,clip,clip,0.401443,0.401443,0.0,0.0,0.371665,False,False,0,0,
track2_0986,calm,excited,calm->excited,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.40144,0.40144,0.0,0.0,0.370117,False,False,0,0,
track2_0127,content,happy,content->happy,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.400002,0.400002,0.0,0.0,0.353522,False,False,0,0,
track2_0852,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.399891,0.399891,0.0,0.0,0.396055,False,False,20,0,
track2_0711,tired,bored,tired->bored,Negative,Low,Negative,Low,True,True,1,clip,clip,0.393299,0.393299,0.0,0.0,0.383565,False,False,0,0,
track2_0423,alarmed,aroused,alarmed->aroused,Negative,High,Positive,High,False,True,1,dinov2,dinov2,0.392512,0.392512,0.0,0.0,0.357387,False,False,0,0,
track2_0775,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.392241,0.392241,0.0,0.0,0.377886,False,False,43,0,
track2_0963,alarmed,calm,alarmed->calm,Negative,High,Positive,Low,False,False,1,clip,clip,0.390562,0.390562,0.0,0.0,0.383459,False,False,0,0,
track2_0730,calm,frustrated,calm->frustrated,Positive,Low,Negative,High,False,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.386682,0.211737,0.174945,0.0,0.206933,False,False,0,0,
track2_0332,aroused,frustrated,aroused->frustrated,Positive,High,Negative,High,False,True,1,dinov2,dinov2,0.385672,0.385672,0.0,0.0,0.354802,False,False,0,0,
track2_0721,alarmed,aroused,alarmed->aroused,Negative,High,Positive,High,False,True,1,siglip2,siglip2,0.385639,0.385639,0.0,0.0,0.359073,False,False,0,0,
track2_0149,calm,annoyed,calm->annoyed,Positive,Low,Negative,High,False,False,1,dinov2,dinov2,0.383864,0.383864,0.0,0.0,0.341947,False,False,0,0,
track2_0724,frustrated,annoyed,frustrated->annoyed,Negative,High,Negative,High,True,True,1,clip,clip,0.383689,0.383689,0.0,0.0,0.366503,False,False,0,0,
track2_0142,excited,bored,excited->bored,Positive,High,Negative,Low,False,False,1,clip,clip,0.383269,0.383269,0.0,0.0,0.335635,False,False,0,0,
track2_0005,calm,annoyed,calm->annoyed,Positive,Low,Negative,High,False,False,1,dinov2,dinov2,0.381514,0.381514,0.0,0.0,0.336708,False,False,0,0,
track2_0275,sad,content,sad->content,Negative,Low,Positive,Low,False,True,1,siglip2,siglip2,0.380777,0.380777,0.0,0.0,0.371577,False,False,0,0,
track2_0740,calm,tired,calm->tired,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.379852,0.379852,0.0,0.0,0.364559,False,False,0,0,
track2_0085,content,tired,content->tired,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.378032,0.378032,0.0,0.0,0.342854,False,False,0,0,
track2_0603,aroused,excited,aroused->excited,Positive,High,Positive,High,True,True,1,dinov2,dinov2,0.376952,0.376952,0.0,0.0,0.361351,False,False,1,0,
track2_0103,content,excited,content->excited,Positive,Low,Positive,High,True,False,1,siglip2,siglip2,0.375663,0.375663,0.0,0.0,0.330526,False,False,0,0,
track2_0707,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.375474,0.375474,0.0,0.0,0.373615,False,False,43,0,
track2_0331,tired,calm,tired->calm,Negative,Low,Positive,Low,False,True,0,,"public_clean,public_inclusive",0.375368,0.0,0.375368,0.0,0.375368,False,False,0,0,
track2_0602,aroused,frustrated,aroused->frustrated,Positive,High,Negative,High,False,True,1,siglip2,siglip2,0.374987,0.374987,0.0,0.0,0.355304,False,False,0,0,
track2_0598,aroused,annoyed,aroused->annoyed,Positive,High,Negative,High,False,True,1,siglip2,siglip2,0.374893,0.374893,0.0,0.0,0.361567,False,False,0,0,
track2_0895,tired,sad,tired->sad,Negative,Low,Negative,Low,True,True,1,siglip2,siglip2,0.374088,0.374088,0.0,0.0,0.35897,False,False,3,0,
track2_0549,aroused,annoyed,aroused->annoyed,Positive,High,Negative,High,False,True,1,dinov2,dinov2,0.373198,0.373198,0.0,0.0,0.349072,False,False,0,0,
track2_0091,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,clip,clip,0.372514,0.372514,0.0,0.0,0.356285,False,False,20,0,
track2_0594,tired,calm,tired->calm,Negative,Low,Positive,Low,False,True,1,dinov2,dinov2,0.372114,0.372114,0.0,0.0,0.332506,False,False,0,0,
track2_0828,frustrated,bored,frustrated->bored,Negative,High,Negative,Low,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.369781,0.198684,0.171097,0.0,0.193631,False,False,0,0,
track2_0491,annoyed,calm,annoyed->calm,Negative,High,Positive,Low,False,False,1,dinov2,dinov2,0.369598,0.369598,0.0,0.0,0.346819,False,False,0,0,
track2_0771,content,excited,content->excited,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.369472,0.369472,0.0,0.0,0.324648,False,False,0,0,
track2_0176,alarmed,bored,alarmed->bored,Negative,High,Negative,Low,True,False,1,clip,clip,0.368863,0.368863,0.0,0.0,0.334218,False,False,0,0,
track2_0511,annoyed,content,annoyed->content,Negative,High,Positive,Low,False,False,1,siglip2,"public_clean,siglip2",0.3673,0.169687,0.197613,0.0,0.197613,False,False,0,0,
track2_0723,tired,content,tired->content,Negative,Low,Positive,Low,False,True,1,dinov2,dinov2,0.367182,0.367182,0.0,0.0,0.354568,False,False,0,0,
track2_0769,alarmed,tired,alarmed->tired,Negative,High,Negative,Low,True,False,1,dinov2,dinov2,0.367026,0.367026,0.0,0.0,0.328547,False,False,0,0,
track2_0808,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,clip,clip,0.36652,0.36652,0.0,0.0,0.365812,False,False,43,0,
track2_0508,sad,frustrated,sad->frustrated,Negative,Low,Negative,High,True,False,1,clip,clip,0.365685,0.365685,0.0,0.0,0.333987,False,False,0,0,
track2_0683,aroused,sad,aroused->sad,Positive,High,Negative,Low,False,False,1,dinov2,dinov2,0.362124,0.362124,0.0,0.0,0.322528,False,False,0,0,
track2_0567,tired,calm,tired->calm,Negative,Low,Positive,Low,False,True,1,dinov2,dinov2,0.360057,0.360057,0.0,0.0,0.357657,False,False,0,0,
track2_0381,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.359053,0.359053,0.0,0.0,0.342941,False,False,20,0,
track2_0538,calm,tired,calm->tired,Positive,Low,Negative,Low,False,True,1,clip,clip,0.358825,0.358825,0.0,0.0,0.323261,False,False,0,0,
track2_0126,calm,content,calm->content,Positive,Low,Positive,Low,True,True,0,,public_inclusive,0.357692,0.0,0.357692,0.0,0.357692,False,False,43,0,
track2_0367,content,happy,content->happy,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.357596,0.357596,0.0,0.0,0.327863,False,False,0,0,
track2_0503,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.357372,0.357372,0.0,0.0,0.339215,False,False,20,0,
track2_0372,aroused,excited,aroused->excited,Positive,High,Positive,High,True,True,1,clip,clip,0.357342,0.357342,0.0,0.0,0.341096,False,False,1,0,
track2_0732,alarmed,happy,alarmed->happy,Negative,High,Positive,High,False,True,1,dinov2,dinov2,0.356308,0.356308,0.0,0.0,0.327918,False,False,0,0,
track2_0003,excited,content,excited->content,Positive,High,Positive,Low,True,False,1,dinov2,dinov2,0.355662,0.355662,0.0,0.0,0.316507,False,False,0,0,
track2_0360,calm,happy,calm->happy,Positive,Low,Positive,High,True,False,1,clip,clip,0.355049,0.355049,0.0,0.0,0.338808,False,False,0,0,
track2_0590,excited,alarmed,excited->alarmed,Positive,High,Negative,High,False,True,0,,"public_clean,public_inclusive",0.354986,0.0,0.354986,0.0,0.354986,False,False,0,0,
track2_0017,content,calm,content->calm,Positive,Low,Positive,Low,True,True,0,,"public_clean,public_inclusive",0.354551,0.0,0.354551,0.0,0.354551,False,False,20,0,
track2_0654,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.354472,0.354472,0.0,0.0,0.350837,False,False,0,0,
track2_0385,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.354325,0.354325,0.0,0.0,0.321911,False,False,0,0,
track2_0449,excited,content,excited->content,Positive,High,Positive,Low,True,False,1,siglip2,siglip2,0.354298,0.354298,0.0,0.0,0.337256,False,False,0,0,
track2_0912,alarmed,annoyed,alarmed->annoyed,Negative,High,Negative,High,True,True,1,dinov2,dinov2,0.354076,0.354076,0.0,0.0,0.345063,False,False,0,0,
track2_0286,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.352168,0.352168,0.0,0.0,0.34278,False,False,0,0,
track2_0180,aroused,excited,aroused->excited,Positive,High,Positive,High,True,True,1,clip,clip,0.350789,0.350789,0.0,0.0,0.338506,False,False,1,0,
track2_0273,bored,aroused,bored->aroused,Negative,Low,Positive,High,False,False,1,dinov2,dinov2,0.349957,0.349957,0.0,0.0,0.314721,False,False,0,0,
track2_0400,calm,content,calm->content,Positive,Low,Positive,Low,True,True,0,,"public_clean,public_inclusive",0.349357,0.0,0.349357,0.0,0.349357,False,False,43,0,
track2_0548,alarmed,excited,alarmed->excited,Negative,High,Positive,High,False,True,1,clip,clip,0.348841,0.348841,0.0,0.0,0.337321,False,False,0,0,
track2_0523,aroused,excited,aroused->excited,Positive,High,Positive,High,True,True,1,siglip2,siglip2,0.347973,0.347973,0.0,0.0,0.320376,False,False,1,0,
track2_0940,aroused,bored,aroused->bored,Positive,High,Negative,Low,False,False,1,clip,clip,0.346589,0.346589,0.0,0.0,0.314883,False,False,0,0,
track2_0619,bored,tired,bored->tired,Negative,Low,Negative,Low,True,True,1,dinov2,dinov2,0.344645,0.344645,0.0,0.0,0.33029,False,False,0,0,
track2_0701,calm,aroused,calm->aroused,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.344561,0.344561,0.0,0.0,0.332062,False,False,0,0,
track2_0548,alarmed,aroused,alarmed->aroused,Negative,High,Positive,High,False,True,1,dinov2,dinov2,0.343741,0.343741,0.0,0.0,0.317383,False,False,0,0,
track2_0596,tired,frustrated,tired->frustrated,Negative,Low,Negative,High,True,False,1,siglip2,siglip2,0.343735,0.343735,0.0,0.0,0.321947,False,False,0,0,
track2_0747,tired,sad,tired->sad,Negative,Low,Negative,Low,True,True,1,clip,clip,0.342383,0.342383,0.0,0.0,0.340993,False,False,3,0,
track2_0857,tired,frustrated,tired->frustrated,Negative,Low,Negative,High,True,False,1,clip,clip,0.342308,0.342308,0.0,0.0,0.302038,False,False,0,0,
track2_0162,calm,tired,calm->tired,Positive,Low,Negative,Low,False,True,1,clip,clip,0.34177,0.34177,0.0,0.0,0.323713,False,False,0,0,
track2_0031,tired,content,tired->content,Negative,Low,Positive,Low,False,True,1,dinov2,dinov2,0.341339,0.341339,0.0,0.0,0.326801,False,False,0,0,
track2_0977,tired,content,tired->content,Negative,Low,Positive,Low,False,True,1,dinov2,dinov2,0.337259,0.337259,0.0,0.0,0.307578,False,False,0,0,
track2_0352,sad,content,sad->content,Negative,Low,Positive,Low,False,True,1,dinov2,dinov2,0.336509,0.336509,0.0,0.0,0.315911,False,False,0,0,
track2_0848,bored,content,bored->content,Negative,Low,Positive,Low,False,True,1,siglip2,siglip2,0.336056,0.336056,0.0,0.0,0.32573,False,False,0,0,
track2_0962,frustrated,annoyed,frustrated->annoyed,Negative,High,Negative,High,True,True,0,,"public_clean,public_inclusive",0.335992,0.0,0.335992,0.0,0.335992,False,False,0,0,
track2_0350,calm,annoyed,calm->annoyed,Positive,Low,Negative,High,False,False,1,dinov2,dinov2,0.333591,0.333591,0.0,0.0,0.313085,False,False,0,0,
track2_0247,frustrated,annoyed,frustrated->annoyed,Negative,High,Negative,High,True,True,1,dinov2,dinov2,0.33204,0.33204,0.0,0.0,0.301499,False,False,0,0,
track2_0731,calm,excited,calm->excited,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.330916,0.330916,0.0,0.0,0.307322,False,False,0,0,
track2_0796,calm,frustrated,calm->frustrated,Positive,Low,Negative,High,False,False,1,clip,clip,0.329989,0.329989,0.0,0.0,0.299416,False,False,0,0,
track2_0018,frustrated,annoyed,frustrated->annoyed,Negative,High,Negative,High,True,True,1,clip,clip,0.329968,0.329968,0.0,0.0,0.312234,False,False,0,0,
track2_0907,annoyed,calm,annoyed->calm,Negative,High,Positive,Low,False,False,1,clip,clip,0.328591,0.328591,0.0,0.0,0.312928,False,False,0,0,
track2_0219,content,annoyed,content->annoyed,Positive,Low,Negative,High,False,False,1,clip,clip,0.328335,0.328335,0.0,0.0,0.300305,False,False,0,0,
track2_0918,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.328289,0.328289,0.0,0.0,0.324629,False,False,43,0,
track2_0308,content,calm,content->calm,Positive,Low,Positive,Low,True,True,0,,public_inclusive,0.327496,0.0,0.327496,0.0,0.327496,False,False,20,0,
track2_0962,frustrated,aroused,frustrated->aroused,Negative,High,Positive,High,False,True,1,clip,clip,0.327391,0.327391,0.0,0.0,0.307462,False,False,0,0,
track2_0778,content,happy,content->happy,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.326692,0.326692,0.0,0.0,0.312051,False,False,0,0,
track2_0554,excited,alarmed,excited->alarmed,Positive,High,Negative,High,False,True,1,dinov2,dinov2,0.326495,0.326495,0.0,0.0,0.30312,False,False,0,0,
track2_0364,alarmed,calm,alarmed->calm,Negative,High,Positive,Low,False,False,1,clip,clip,0.32625,0.32625,0.0,0.0,0.297863,False,False,0,0,
track2_0708,frustrated,bored,frustrated->bored,Negative,High,Negative,Low,True,False,1,siglip2,siglip2,0.326081,0.326081,0.0,0.0,0.303215,False,False,0,0,
track2_0476,alarmed,calm,alarmed->calm,Negative,High,Positive,Low,False,False,1,clip,clip,0.325988,0.325988,0.0,0.0,0.290962,False,False,0,0,
track2_0506,calm,annoyed,calm->annoyed,Positive,Low,Negative,High,False,False,1,clip,clip,0.325201,0.325201,0.0,0.0,0.296238,False,False,0,0,
track2_0336,annoyed,content,annoyed->content,Negative,High,Positive,Low,False,False,1,clip,clip,0.323898,0.323898,0.0,0.0,0.30974,False,False,0,0,
track2_0450,tired,bored,tired->bored,Negative,Low,Negative,Low,True,True,1,clip,clip,0.322586,0.322586,0.0,0.0,0.292145,False,False,0,0,
track2_0127,content,annoyed,content->annoyed,Positive,Low,Negative,High,False,False,1,clip,clip,0.321654,0.321654,0.0,0.0,0.288519,False,False,0,0,
track2_0420,sad,bored,sad->bored,Negative,Low,Negative,Low,True,True,1,dinov2,dinov2,0.320102,0.320102,0.0,0.0,0.304992,False,False,0,0,
track2_0420,sad,content,sad->content,Negative,Low,Positive,Low,False,True,1,clip,clip,0.318224,0.318224,0.0,0.0,0.290917,False,False,0,0,
track2_0789,annoyed,content,annoyed->content,Negative,High,Positive,Low,False,False,1,dinov2,dinov2,0.318116,0.318116,0.0,0.0,0.308613,False,False,0,0,
track2_0811,sad,content,sad->content,Negative,Low,Positive,Low,False,True,1,dinov2,dinov2,0.317096,0.317096,0.0,0.0,0.294021,False,False,0,0,
track2_0520,frustrated,calm,frustrated->calm,Negative,High,Positive,Low,False,False,1,dinov2,dinov2,0.316537,0.316537,0.0,0.0,0.295742,False,False,0,0,
track2_0237,glad,alarmed,glad->alarmed,Positive,Low,Negative,High,False,False,1,dinov2,dinov2,0.315174,0.315174,0.0,0.0,0.300027,False,False,0,0,
track2_0954,calm,tired,calm->tired,Positive,Low,Negative,Low,False,True,1,clip,clip,0.313369,0.313369,0.0,0.0,0.277309,False,False,0,0,
track2_0782,content,glad,content->glad,Positive,Low,Positive,Low,True,True,1,clip,clip,0.312196,0.312196,0.0,0.0,0.311141,False,False,5,0,
track2_0532,content,bored,content->bored,Positive,Low,Negative,Low,False,True,1,clip,clip,0.312159,0.312159,0.0,0.0,0.290056,False,False,0,0,
track2_0834,calm,sad,calm->sad,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.312101,0.312101,0.0,0.0,0.301925,False,False,0,0,
track2_0879,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.311206,0.311206,0.0,0.0,0.305272,False,False,43,0,
track2_0113,bored,sad,bored->sad,Negative,Low,Negative,Low,True,True,1,dinov2,dinov2,0.310603,0.310603,0.0,0.0,0.3079,False,False,1,0,
track2_0238,calm,tired,calm->tired,Positive,Low,Negative,Low,False,True,1,clip,clip,0.309669,0.309669,0.0,0.0,0.280597,False,False,0,0,
track2_0523,aroused,calm,aroused->calm,Positive,High,Positive,Low,True,False,1,dinov2,dinov2,0.307366,0.307366,0.0,0.0,0.282837,False,False,0,0,
track2_0732,alarmed,excited,alarmed->excited,Negative,High,Positive,High,False,True,1,clip,clip,0.307187,0.307187,0.0,0.0,0.291276,False,False,0,0,
track2_0577,calm,aroused,calm->aroused,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.307121,0.307121,0.0,0.0,0.295747,False,False,0,0,
track2_0607,calm,sad,calm->sad,Positive,Low,Negative,Low,False,True,0,,"public_clean,public_inclusive",0.307053,0.0,0.307053,0.0,0.307053,False,False,0,0,
track2_0750,sad,aroused,sad->aroused,Negative,Low,Positive,High,False,False,1,clip,clip,0.30676,0.30676,0.0,0.0,0.298047,False,False,0,0,
track2_0133,content,aroused,content->aroused,Positive,Low,Positive,High,True,False,1,clip,clip,0.305853,0.305853,0.0,0.0,0.2841,False,False,0,0,
track2_0714,alarmed,bored,alarmed->bored,Negative,High,Negative,Low,True,False,1,dinov2,dinov2,0.305605,0.305605,0.0,0.0,0.286285,False,False,0,0,
track2_0388,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.30502,0.30502,0.0,0.0,0.283767,False,False,0,0,
track2_0078,calm,aroused,calm->aroused,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.305011,0.305011,0.0,0.0,0.301952,False,False,0,0,
track2_0106,alarmed,calm,alarmed->calm,Negative,High,Positive,Low,False,False,1,clip,clip,0.3018,0.3018,0.0,0.0,0.270303,False,False,0,0,
track2_0913,glad,aroused,glad->aroused,Positive,Low,Positive,High,True,False,1,siglip2,siglip2,0.301766,0.301766,0.0,0.0,0.27551,False,False,0,0,
track2_0035,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,dinov2,dinov2,0.30143,0.30143,0.0,0.0,0.284884,False,False,20,0,
track2_0713,calm,aroused,calm->aroused,Positive,Low,Positive,High,True,False,1,siglip2,siglip2,0.300498,0.300498,0.0,0.0,0.286827,False,False,0,0,
track2_0568,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.299687,0.299687,0.0,0.0,0.284313,False,False,0,0,
track2_0375,calm,annoyed,calm->annoyed,Positive,Low,Negative,High,False,False,1,dinov2,dinov2,0.2991,0.2991,0.0,0.0,0.274939,False,False,0,0,
track2_0203,aroused,frustrated,aroused->frustrated,Positive,High,Negative,High,False,True,1,clip,clip,0.29831,0.29831,0.0,0.0,0.277266,False,False,0,0,
track2_0423,alarmed,excited,alarmed->excited,Negative,High,Positive,High,False,True,1,clip,clip,0.298115,0.298115,0.0,0.0,0.269501,False,False,0,0,
track2_0511,annoyed,excited,annoyed->excited,Negative,High,Positive,High,False,True,1,dinov2,dinov2,0.297488,0.297488,0.0,0.0,0.277466,False,False,0,0,
track2_0842,annoyed,bored,annoyed->bored,Negative,High,Negative,Low,True,False,0,,public_clean,0.29557,0.0,0.29557,0.0,0.29557,False,False,0,0,
track2_0783,calm,tired,calm->tired,Positive,Low,Negative,Low,False,True,1,siglip2,siglip2,0.294431,0.294431,0.0,0.0,0.281012,False,False,0,0,
track2_0348,frustrated,annoyed,frustrated->annoyed,Negative,High,Negative,High,True,True,1,siglip2,siglip2,0.293745,0.293745,0.0,0.0,0.293324,False,False,0,0,
track2_0820,content,bored,content->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.293166,0.293166,0.0,0.0,0.28882,False,False,0,0,
track2_0787,content,happy,content->happy,Positive,Low,Positive,High,True,False,0,,"public_clean,public_inclusive",0.292443,0.0,0.292443,0.0,0.292443,False,False,0,0,
track2_0835,bored,content,bored->content,Negative,Low,Positive,Low,False,True,1,dinov2,dinov2,0.290863,0.290863,0.0,0.0,0.278158,False,False,0,0,
track2_0971,content,happy,content->happy,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.290701,0.290701,0.0,0.0,0.278879,False,False,0,0,
track2_0138,calm,annoyed,calm->annoyed,Positive,Low,Negative,High,False,False,1,clip,clip,0.289024,0.289024,0.0,0.0,0.268141,False,False,0,0,
track2_0379,content,frustrated,content->frustrated,Positive,Low,Negative,High,False,False,1,dinov2,dinov2,0.286618,0.286618,0.0,0.0,0.273051,False,False,0,0,
track2_0989,alarmed,bored,alarmed->bored,Negative,High,Negative,Low,True,False,1,clip,clip,0.286098,0.286098,0.0,0.0,0.278256,False,False,0,0,
track2_0921,alarmed,bored,alarmed->bored,Negative,High,Negative,Low,True,False,1,clip,clip,0.285696,0.285696,0.0,0.0,0.274502,False,False,0,0,
track2_0460,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.284371,0.284371,0.0,0.0,0.281419,False,False,0,0,
