clip_cosine,current_arousal,current_emotion,current_valence,dhash_distance,duplicate_bucket,evidence_level,neighbor_count,public_description,public_member,public_request_id,salient_attributes,same_quadrant,sample_id,sources,target_arousal,target_emotion,target_valence,topk_majority_count,transition
0.880433,High,alarmed,Negative,99,,style_prior_only,10,,Baroque/0195102_SalvatorRosa-TritonsFightingOverANereid.jpg,Baroque_request-8799,"composition,color",True,track2_0120,public_duplicate,High,alarmed,Negative,2,alarmed->alarmed
0.933758,Low,calm,Positive,99,,same_series_style,10,,China_images/GetImageQnrDOSsfxEvgHyNRMwRyTfxt.jpeg,China_images_request-3852,"composition,color",True,track2_0121,public_duplicate,Low,calm,Positive,8,calm->calm
0.931723,Low,calm,Positive,99,,same_series_style,10,,China_images/GetImagexvujTDHkXTrpbytLHhAyayNE.jpeg,China_images_request-1697,"composition,color",True,track2_0122,public_duplicate,Low,calm,Positive,9,calm->calm
0.846061,Low,content,Positive,99,,style_prior_only,10,,Baroque/0019836_AdriaenvanOstade-TheMerryPeasant.jpg,Baroque_request-657,"composition,color",False,track2_0123,public_duplicate,High,happy,Positive,2,content->happy
0.906408,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-7462_16.jpg,China_images_request-1512,"composition,color",True,track2_0124,public_duplicate,Low,calm,Positive,9,calm->calm
0.815706,Low,content,Positive,99,,style_prior_only,10,,Rococo/0119710_Charles-AndrevanLoo(CarlevanLoo)-Self-portrait.jpg,Rococo_request-2492,"composition,color",True,track2_0125,public_duplicate,Low,calm,Positive,9,content->calm
0.978717,Low,calm,Positive,1,visual_duplicate_likely,exact_same_work,13,,China_images/GetImagehiwZikZsIJrbLYFqtsQumIdJ.jpeg,China_images_request-2756,"composition,color",True,track2_0126,public_duplicate,Low,calm,Positive,12,calm->calm
0.873965,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/j02748.jpg,Ukiyo-e_request-2178,"composition,color",True,track2_0127,public_duplicate,Low,calm,Positive,7,content->calm
0.879194,Low,calm,Positive,99,,style_prior_only,10,,Early Renaissance/0097600_AntonellodaMessina-PortraitofaMan.jpg,Early Renaissance_request-503,"composition,color",True,track2_0128,public_duplicate,Low,calm,Positive,10,calm->calm
0.905698,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/91284_457554.jpg,Ukiyo-e_request-1533,"composition,color",True,track2_0129,public_duplicate,Low,calm,Positive,10,calm->calm
0.959683,Low,calm,Positive,39,same_work_or_series_review,same_series_style,12,,China_images/GetImagevQKhbWReTQqeJwKLsTPLgBsM.jpeg,China_images_request-4482,"composition,color",True,track2_0130,public_duplicate,Low,calm,Positive,8,calm->calm
0.909985,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/14011_224240.jpg,Ukiyo-e_request-1154,"composition,color",False,track2_0131,public_duplicate,High,excited,Positive,1,content->excited
0.921954,High,alarmed,Negative,99,,style_prior_only,10,,Ukiyo-e/17314.jpg,Ukiyo-e_request-1173,"composition,color",True,track2_0132,public_duplicate,High,alarmed,Negative,1,alarmed->alarmed
0.940875,Low,content,Positive,31,style_neighbor_review,same_series_style,11,,Ukiyo-e/97650_504200.jpg,Ukiyo-e_request-996,"composition,color",True,track2_0133,public_duplicate,Low,content,Positive,3,content->content
0.903163,Low,content,Positive,99,,style_prior_only,10,,China_images/FS-7486_02.jpg,China_images_request-1336,"composition,color",True,track2_0134,public_duplicate,Low,calm,Positive,9,content->calm
0.851819,Low,content,Positive,99,,style_prior_only,10,,Impressionism/0135375_MartínRicoyOrtega-ASpanishGarden.jpg,Impressionism_request-8502,"composition,color",True,track2_0135,public_duplicate,Low,calm,Positive,6,content->calm
0.905301,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/1292_1175303.jpg,Ukiyo-e_request-1076,"composition,color",True,track2_0136,public_duplicate,Low,calm,Positive,8,content->calm
0.906025,Low,content,Positive,99,,style_prior_only,10,,China_images/GetImageBsftSVYdGHxPxiIEmEeLhUQM.jpeg,China_images_request-2136,"composition,color",True,track2_0137,public_duplicate,Low,calm,Positive,9,content->calm
0.915276,Low,calm,Positive,99,,style_prior_only,10,,Abstract Expressionism/0171069_GeneDavis-BirdLand.jpg,Abstract Expressionism_request-3588,"composition,color",False,track2_0138,public_duplicate,High,annoyed,Negative,1,calm->annoyed
0.923681,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageikNkvWQgiguUPlRgKhGvZwIi.jpeg,China_images_request-2884,"composition,color",True,track2_0139,public_duplicate,Low,calm,Positive,7,calm->calm
0.922703,High,aroused,Positive,99,,style_prior_only,10,,Ukiyo-e/17317.jpg,Ukiyo-e_request-1176,"composition,color",False,track2_0140,public_duplicate,High,alarmed,Negative,1,aroused->alarmed
0.919375,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/1303_1175373.jpg,Ukiyo-e_request-1077,"composition,color",True,track2_0141,public_duplicate,Low,calm,Positive,8,calm->calm
0.857965,High,excited,Positive,99,,style_prior_only,10,,Korea/koo002992-000-90000.jpg,Korea_request-219,"composition,color",False,track2_0142,public_duplicate,Low,calm,Positive,6,excited->calm
0.896132,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/0078365_Hiroshige-33.TowboasAlongtheYotsugiDōriCanal.jpg,Ukiyo-e_request-360,"composition,color",True,track2_0143,public_duplicate,Low,calm,Positive,10,calm->calm
0.91414,Low,content,Positive,99,,style_prior_only,10,,China_images/FS-5374_01.jpg,China_images_request-948,"composition,color",True,track2_0144,public_duplicate,Low,content,Positive,2,content->content
0.868373,Low,calm,Positive,99,,style_prior_only,10,,"Mannerism (Late Renaissance)/0093244_Tintoretto-FedericoI.Gonzaga,thecityofLegnano.jpg",Mannerism (Late Renaissance)_request-1119,"composition,color",False,track2_0145,public_duplicate,High,alarmed,Negative,2,calm->alarmed
0.968541,Low,calm,Positive,29,same_work_or_series_review,near_same_work,12,,China_images/FS-8087_11.jpg,China_images_request-329,"composition,color",True,track2_0146,public_duplicate,Low,calm,Positive,11,calm->calm
0.94601,Low,calm,Positive,36,style_neighbor_review,same_series_style,11,,China_images/FS-5710_04.jpg,China_images_request-491,"composition,color",True,track2_0147,public_duplicate,Low,calm,Positive,11,calm->calm
0.93744,Low,calm,Positive,99,,same_series_style,10,,China_images/FS-7450_08.jpg,China_images_request-1473,"composition,color",True,track2_0148,public_duplicate,Low,calm,Positive,8,calm->calm
0.858272,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-8194_19.jpg,China_images_request-1318,"composition,color",True,track2_0149,public_duplicate,Low,calm,Positive,9,calm->calm
0.912332,Low,tired,Negative,99,,style_prior_only,10,,Realism/0163253_GustaveCourbet-ViewoftheForestofFontainebleau.jpg,Realism_request-13881,"composition,color",False,track2_0150,public_duplicate,Low,calm,Positive,8,tired->calm
0.897365,High,alarmed,Negative,99,,style_prior_only,10,,Realism/0098822_TheophileSteinlen-BoutdeRueLeSoir.jpg,Realism_request-8217,"composition,color",False,track2_0151,public_duplicate,Low,sad,Negative,4,alarmed->sad
0.84567,High,happy,Positive,99,,style_prior_only,10,,Ukiyo-e/dscn1391.jpg,Ukiyo-e_request-1693,"composition,color",False,track2_0152,public_duplicate,Low,content,Positive,1,happy->content
0.902581,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-5665_01.jpg,China_images_request-1105,"composition,color",True,track2_0153,public_duplicate,Low,calm,Positive,9,calm->calm
0.983327,Low,calm,Positive,0,visual_duplicate_likely,exact_same_work,13,,China_images/GetImageJpDcgZULLuyxrOVutqEISQAs.jpeg,China_images_request-3035,"composition,color",True,track2_0154,public_duplicate,Low,calm,Positive,13,calm->calm
0.892384,Low,content,Positive,99,,style_prior_only,10,,New Realism/0131777_GeorgeLuks-PortraitofaYoungGirl(AntoinetteKraushaar).jpg,New Realism_request-256,"composition,color",True,track2_0155,public_duplicate,Low,calm,Positive,8,content->calm
0.931089,Low,calm,Positive,99,,same_series_style,10,,China_images/GetImageReVCGKTGFMYQoxwhdheLgezs.jpeg,China_images_request-3926,"composition,color",True,track2_0156,public_duplicate,Low,calm,Positive,10,calm->calm
0.888319,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageCHgBpWAkkYTNoKPIFWLJAcgb.jpeg,China_images_request-2206,"composition,color",True,track2_0157,public_duplicate,Low,calm,Positive,9,calm->calm
0.923584,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-7461_31.jpg,China_images_request-611,"composition,color",True,track2_0158,public_duplicate,Low,calm,Positive,9,calm->calm
0.903608,Low,calm,Positive,99,,style_prior_only,10,,High Renaissance/0047645_PietroPerugino-MadonnaofLoreta(Annunciation).jpg,High Renaissance_request-379,"composition,color",True,track2_0159,public_duplicate,Low,content,Positive,2,calm->content
0.930821,Low,calm,Positive,99,,same_series_style,10,,Early Renaissance/0064999_FilippoLippi-MadonnaandChildwithtwoAngels.jpg,Early Renaissance_request-315,"composition,color",True,track2_0160,public_duplicate,Low,calm,Positive,8,calm->calm
0.955873,Low,calm,Positive,31,strong_neighbor_ge095,same_series_style,12,"The image depicts a serene landscape of rolling hills, dense foliage, and a tranquil village scene. Delicate trees and houses are nestled among the mountainous terrain. Soft, muted tones create a calming and harmonious atmosphere.",China_images/GetImageiwAYGZWeHSKZSTXJjAzOtYCD.jpeg,China_images_request-2943,"composition,color",True,track2_0161,public_duplicate,Low,calm,Positive,10,calm->calm
0.888085,Low,calm,Positive,99,,style_prior_only,10,,Rococo/0045510_Charles-AndrevanLoo(CarlevanLoo)-SittingMan.jpg,Rococo_request-860,"composition,color",True,track2_0162,public_duplicate,Low,calm,Positive,8,calm->calm
0.875958,Low,tired,Negative,99,,style_prior_only,10,,Realism/0038413_ÉmileAugusteHublin-Sweetslumber.jpg,Realism_request-2855,"composition,color",False,track2_0163,public_duplicate,Low,calm,Positive,2,tired->calm
0.950909,Low,calm,Positive,23,strong_neighbor_ge095,same_series_style,12,"The image presents a tranquil landscape with towering mountains and lush trees, rendered in fine detail. A subtle, flowing river winds through, under a simple bridge. The scene is enveloped in a misty, ethereal atmosphere.",China_images/GetImagegAdmTCknUIWvwJhGqywAhRJS.jpeg,China_images_request-2596,"composition,color",True,track2_0164,public_duplicate,Low,calm,Positive,11,calm->calm
0.929851,Low,content,Positive,99,,style_prior_only,10,,Korea/koo002992-000-90000.jpg,Korea_request-219,"composition,color",True,track2_0165,public_duplicate,Low,calm,Positive,8,content->calm
0.896633,Low,calm,Positive,99,,style_prior_only,10,,Early Renaissance/0128186_PietroPerugino-The Visitation with St.Anne and St. John the Stigmata ofSt.Francis.jpg,Early Renaissance_request-671,"composition,color",True,track2_0166,public_duplicate,Low,calm,Positive,7,calm->calm
0.914953,Low,content,Positive,99,,style_prior_only,10,,China_images/GetImagehmlzVcAjttbUUITlEVaUYhSy.jpeg,China_images_request-2770,"composition,color",True,track2_0167,public_duplicate,Low,calm,Positive,6,content->calm
0.911365,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/0101519_ToyotaHokkei-Inrōandfan.jpg,Ukiyo-e_request-490,"composition,color",True,track2_0168,public_duplicate,Low,calm,Positive,9,calm->calm
0.927501,Low,content,Positive,99,,style_prior_only,10,,China_images/FS-7491_11.jpg,China_images_request-1060,"composition,color",True,track2_0169,public_duplicate,Low,calm,Positive,9,content->calm
0.935215,High,frustrated,Negative,99,,same_series_style,10,,Abstract Expressionism/0136256_PhilipGuston-Untitled.jpg,Abstract Expressionism_request-2801,"composition,color",False,track2_0170,public_duplicate,High,excited,Positive,7,frustrated->excited
0.905431,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/dscn2027.jpg,Ukiyo-e_request-2029,"composition,color",True,track2_0171,public_duplicate,Low,calm,Positive,7,calm->calm
0.878041,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageUQwPRinbbYuKppkYbJdIhHAQ.jpeg,China_images_request-4362,"composition,color",True,track2_0172,public_duplicate,Low,calm,Positive,8,calm->calm
0.927485,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageyqrEcpqLXYjZcnfhnCnXHqyv.jpeg,China_images_request-1785,"composition,color",True,track2_0173,public_duplicate,Low,content,Positive,2,calm->content
0.930917,Low,content,Positive,99,,same_series_style,10,,China_images/GetImageRdiaxcoLPKSgVyFjsQqWuzhb.jpeg,China_images_request-3920,"composition,color",True,track2_0174,public_duplicate,Low,calm,Positive,9,content->calm
0.852325,Low,tired,Negative,99,,style_prior_only,10,,Realism/0160676_ThomasEakins-CowboySinging.jpg,Realism_request-13662,"composition,color",False,track2_0175,public_duplicate,Low,calm,Positive,10,tired->calm
0.892239,High,alarmed,Negative,99,,style_prior_only,10,,Romanticism/0084483_Jean-BaptisteCarpeaux-BacchanalewithChildrenandDonkey.jpg,Romanticism_request-7204,"composition,color",False,track2_0176,public_duplicate,High,excited,Positive,3,alarmed->excited
0.901602,Low,tired,Negative,99,,style_prior_only,10,,Realism/0101811_LéonAugustinLhermitte-Figuresinacottageinterior.jpg,Realism_request-8509,"composition,color",False,track2_0177,public_duplicate,Low,content,Positive,6,tired->content
0.8804,Low,content,Positive,99,,style_prior_only,10,,"Academicism/0085459_Jean-VictorSchnetz-Augustin-JosephComtedeMailly(1712-1794),Marquisd'Haucourt,MarshalofFrance.jpg",Academicism_request-1714,"composition,color",True,track2_0178,public_duplicate,Low,calm,Positive,10,content->calm
0.865536,Low,tired,Negative,99,,style_prior_only,10,,Expressionism/0155341_YasuoKuniyoshi-StillLifeatWindow.jpg,Expressionism_request-8899,"composition,color",False,track2_0179,public_duplicate,Low,calm,Positive,3,tired->calm
0.850129,High,aroused,Positive,99,,style_prior_only,10,,Ukiyo-e/0192710_Hiroshige-75TheDyers'QuarterinKanda.jpg,Ukiyo-e_request-947,"composition,color",False,track2_0180,public_duplicate,Low,calm,Positive,10,aroused->calm
0.932997,Low,content,Positive,99,,same_series_style,10,,China_images/GetImageRdiaxcoLPKSgVyFjsQqWuzhb.jpeg,China_images_request-3920,"composition,color",True,track2_0181,public_duplicate,Low,calm,Positive,7,content->calm
0.941828,Low,calm,Positive,15,style_neighbor_review,same_series_style,11,,China_images/GetImagenMthwMNkoCjFXXIGIomYyyXY.jpeg,China_images_request-3511,"composition,color",True,track2_0182,public_duplicate,Low,calm,Positive,10,calm->calm
0.903175,Low,calm,Positive,99,,style_prior_only,10,,"Mannerism (Late Renaissance)/0172457_Francescode'Rossi(FrancescoSalviati),Cecchino-SaintMark.jpg",Mannerism (Late Renaissance)_request-2115,"composition,color",True,track2_0183,public_duplicate,Low,calm,Positive,10,calm->calm
0.915548,High,annoyed,Negative,99,,style_prior_only,10,,Abstract Expressionism/0073949_BasilBeattie-UntitledDrawing.jpg,Abstract Expressionism_request-1475,"composition,color",False,track2_0184,public_duplicate,Low,tired,Negative,1,annoyed->tired
0.943804,Low,content,Positive,31,style_neighbor_review,same_series_style,11,,China_images/GetImagerfKOsjoVIRmAAcLYvJeejCiX.jpeg,China_images_request-3928,"composition,color",True,track2_0185,public_duplicate,Low,calm,Positive,11,content->calm
0.943698,Low,calm,Positive,30,style_neighbor_review,same_series_style,11,,China_images/FS-7463_07.jpg,China_images_request-206,"composition,color",True,track2_0186,public_duplicate,Low,calm,Positive,11,calm->calm
0.912386,High,annoyed,Negative,99,,style_prior_only,10,,Ukiyo-e/4268_1175513.jpg,Ukiyo-e_request-1092,"composition,color",False,track2_0187,public_duplicate,Low,calm,Positive,4,annoyed->calm
0.905472,Low,bored,Negative,99,,style_prior_only,10,,Ukiyo-e/89704_446573.jpg,Ukiyo-e_request-1475,"composition,color",False,track2_0188,public_duplicate,Low,calm,Positive,5,bored->calm
0.883205,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/0101822_Hiroshige-49(47)FudōFallsinŌji.jpg,Ukiyo-e_request-492,"composition,color",True,track2_0189,public_duplicate,Low,calm,Positive,9,content->calm
0.928742,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageQCIcsdFRUKAyFjjlHtcASqda.jpeg,China_images_request-3804,"composition,color",True,track2_0190,public_duplicate,Low,calm,Positive,9,calm->calm
0.946592,Low,content,Positive,31,style_neighbor_review,same_series_style,11,,China_images/GetImageNFVCgtlkQafZxGEqMspBCJIZ.jpeg,China_images_request-3472,"composition,color",True,track2_0191,public_duplicate,Low,calm,Positive,8,content->calm
0.919971,High,frustrated,Negative,99,,style_prior_only,10,,Cubism/0103903_LyonelFeininger-MarinefromTheFirstPortfolio(DieersteMappe).jpg,Cubism_request-1395,"composition,color",False,track2_0192,public_duplicate,High,excited,Positive,2,frustrated->excited
0.915725,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageySYPVbQGYukIiLyDvPDcVnjU.jpeg,China_images_request-1791,"composition,color",True,track2_0193,public_duplicate,Low,calm,Positive,10,calm->calm
0.930965,Low,calm,Positive,99,,same_series_style,10,,China_images/GetImageXuIatkNbrjZsGDwkqxnHUyCZ.jpeg,China_images_request-1691,"composition,color",True,track2_0194,public_duplicate,Low,calm,Positive,10,calm->calm
