all_sources,current_arousal,current_emotion,current_label_issue_count,current_valence,exact_duplicate,failed_transition_count,max_confidence,model_sources,model_support_score,model_vote_count,near_duplicate,proposed_arousal,proposed_emotion,proposed_valence,public_duplicate_support_score,public_style_support_score,rationale,same_arousal,same_valence,sample_id,support_score,transition,v19_decision,v19_reasons,v19_score
"clip,public_clean,public_inclusive,siglip2",Low,bored,0,Negative,False,0,0.613388,"clip,siglip2",1.149451,2,False,Low,calm,Positive,0.0,0.528645,,True,False,track2_0919,1.678096,bored->calm,hold,insufficient_row_support,1.908096
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.695319,"clip,dinov2,siglip2",1.89383,3,False,Low,calm,Positive,0.0,0.569824,,True,True,track2_0437,2.463653,content->calm,hold,official_failed_transition_penalty,1.893653
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.646089,"clip,dinov2,siglip2",1.882706,3,False,Low,calm,Positive,0.0,0.563871,,True,True,track2_0631,2.446578,content->calm,hold,official_failed_transition_penalty,1.876578
"clip,dinov2,public_clean,public_inclusive,siglip2",High,annoyed,0,Negative,False,0,0.471844,"clip,dinov2,siglip2",1.301059,3,False,Low,content,Positive,0.0,0.330068,,False,False,track2_0910,1.631127,annoyed->content,hold,insufficient_row_support,1.861127
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.63165,"clip,dinov2,siglip2",1.924028,3,False,Low,calm,Positive,0.0,0.503491,,True,True,track2_0966,2.427519,content->calm,hold,official_failed_transition_penalty,1.857519
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.648318,"clip,dinov2,siglip2",1.93158,3,False,Low,calm,Positive,0.0,0.49539,,True,True,track2_0191,2.42697,content->calm,hold,official_failed_transition_penalty,1.85697
"clip,dinov2,public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.451929,"clip,dinov2,siglip2",1.230859,3,False,High,annoyed,Negative,0.0,0.394111,,True,True,track2_0359,1.62497,frustrated->annoyed,hold,insufficient_row_support,1.85497
"clip,dinov2,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.720516,"clip,dinov2,siglip2",1.909372,3,False,Low,calm,Positive,0.0,0.515208,,True,True,track2_0167,2.42458,content->calm,hold,official_failed_transition_penalty,1.85458
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.616764,"clip,dinov2,siglip2",1.865198,3,False,Low,calm,Positive,0.0,0.552514,,True,True,track2_0928,2.417712,content->calm,hold,official_failed_transition_penalty,1.847712
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.639562,"clip,dinov2,siglip2",1.873494,3,False,Low,calm,Positive,0.0,0.530976,,True,True,track2_0994,2.40447,content->calm,hold,official_failed_transition_penalty,1.83447
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.762479,"clip,siglip2",1.693818,2,False,Low,calm,Positive,0.0,0.708018,,True,True,track2_0271,2.401836,content->calm,hold,official_failed_transition_penalty,1.831836
"clip,dinov2,public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.433168,"clip,dinov2,siglip2",1.309903,3,False,High,annoyed,Negative,0.0,0.282142,,True,True,track2_0726,1.592045,frustrated->annoyed,hold,insufficient_row_support,1.822045
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.671495,"clip,dinov2,siglip2",1.838914,3,False,Low,calm,Positive,0.0,0.544926,,True,True,track2_0447,2.38384,content->calm,hold,official_failed_transition_penalty,1.81384
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.413486,"clip,dinov2,siglip2",1.228325,3,False,High,frustrated,Negative,0.0,0.353583,,False,True,track2_0599,1.581908,sad->frustrated,hold,insufficient_row_support,1.811908
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.650267,"clip,dinov2,siglip2",1.852734,3,False,Low,calm,Positive,0.0,0.528059,,True,True,track2_0550,2.380793,content->calm,hold,official_failed_transition_penalty,1.810793
"clip,gemini35,public_clean,siglip2",Low,content,0,Positive,False,20,0.85,"clip,gemini35,siglip2",1.92247,3,False,Low,calm,Positive,0.0,0.43652,"The serene, quiet depiction of nature with muted colors and elegant, balanced composition evokes a sense of calm stillness rather than active contentment.",True,True,track2_0946,2.35899,content->calm,hold,official_failed_transition_penalty,1.78899
"clip,gemini35,public_clean,siglip2",Low,content,0,Positive,False,20,0.85,"clip,gemini35,siglip2",2.016021,3,False,Low,calm,Positive,0.0,0.324899,"The serene depiction of a boy playing a flute while riding a water buffalo under a tree, rendered in soft ink washes and muted tones, evokes a deep sense of peaceful stillness and calm.",True,True,track2_0756,2.34092,content->calm,hold,official_failed_transition_penalty,1.77092
"dinov2,public_clean,public_inclusive,siglip2",Low,glad,0,Positive,False,4,0.622961,"dinov2,siglip2",1.164218,2,False,Low,content,Positive,0.0,0.52766,,True,True,track2_0818,1.691878,glad->content,hold,insufficient_row_support,1.761878
"clip,dinov2,public_clean,public_inclusive",Low,calm,0,Positive,False,0,0.697109,"clip,dinov2",1.256361,2,False,High,annoyed,Negative,0.0,0.266755,,False,False,track2_0976,1.523116,calm->annoyed,hold,insufficient_row_support,1.753116
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.549628,"clip,dinov2,siglip2",1.789583,3,False,Low,calm,Positive,0.0,0.531369,,True,True,track2_0178,2.320952,content->calm,hold,official_failed_transition_penalty,1.750952
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.614729,"clip,dinov2,siglip2",1.791999,3,False,Low,calm,Positive,0.0,0.526533,,True,True,track2_0306,2.318532,content->calm,hold,official_failed_transition_penalty,1.748532
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.595338,"clip,dinov2,siglip2",1.720195,3,False,Low,calm,Positive,0.0,0.595338,,True,True,track2_0494,2.315533,content->calm,hold,official_failed_transition_penalty,1.745533
"clip,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,0,0.504309,"clip,siglip2",1.008328,2,False,Low,glad,Positive,0.0,0.504309,,True,False,track2_0594,1.512637,tired->glad,hold,insufficient_row_support,1.742637
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.72176,"clip,siglip2",1.58735,2,False,Low,calm,Positive,0.0,0.713399,,True,True,track2_0760,2.300749,content->calm,hold,official_failed_transition_penalty,1.730749
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.615703,"clip,dinov2,siglip2",1.796849,3,False,Low,calm,Positive,0.0,0.500202,,True,True,track2_0773,2.297052,content->calm,hold,official_failed_transition_penalty,1.727052
"clip,public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.558513,"clip,siglip2",1.033428,2,False,Low,calm,Positive,0.0,0.461882,,True,False,track2_0352,1.49531,sad->calm,hold,insufficient_row_support,1.72531
"clip,dinov2,public_clean,public_inclusive",High,alarmed,0,Negative,False,0,0.560226,"clip,dinov2",1.206428,2,False,High,excited,Positive,0.0,0.285379,,True,False,track2_0721,1.491807,alarmed->excited,hold,insufficient_row_support,1.721807
"clip,public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.495599,"clip,siglip2",1.101177,2,False,High,aroused,Positive,0.0,0.389998,,True,False,track2_0993,1.491175,frustrated->aroused,hold,insufficient_row_support,1.721175
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.681114,"clip,dinov2,siglip2",1.805427,3,False,Low,calm,Positive,0.0,0.475688,,True,True,track2_0059,2.281115,content->calm,hold,official_failed_transition_penalty,1.711115
"dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.580313,"dinov2,siglip2",1.089729,2,False,Low,bored,Negative,0.0,0.375062,,True,False,track2_0240,1.464791,calm->bored,hold,insufficient_row_support,1.694791
"dinov2,public_clean,public_inclusive,siglip2",High,aroused,0,Positive,False,0,0.52123,"dinov2,siglip2",0.943971,2,False,Low,calm,Positive,0.0,0.52008,,False,True,track2_0180,1.464051,aroused->calm,hold,insufficient_row_support,1.694051
"dinov2,public_clean,public_inclusive,siglip2",High,aroused,0,Positive,False,1,0.513527,"dinov2,siglip2",1.166266,2,False,High,excited,Positive,0.0,0.336977,,True,True,track2_0032,1.503243,aroused->excited,hold,insufficient_row_support,1.693243
"dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.635675,"dinov2,siglip2",1.147233,2,False,High,excited,Positive,0.0,0.31007,,False,True,track2_0927,1.457303,content->excited,hold,insufficient_row_support,1.687303
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.653439,"clip,dinov2,siglip2",1.607684,3,False,Low,calm,Positive,0.0,0.617638,,True,True,track2_0189,2.225322,content->calm,hold,official_failed_transition_penalty,1.655322
"dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.477724,"dinov2,siglip2",0.972888,2,False,Low,bored,Negative,0.0,0.443015,,True,False,track2_0949,1.415903,calm->bored,hold,insufficient_row_support,1.645903
"clip,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,0,0.541665,"clip,siglip2",1.014083,2,False,Low,calm,Positive,0.0,0.383699,,True,False,track2_0723,1.397782,tired->calm,hold,insufficient_row_support,1.627782
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,bored,0,Negative,False,0,0.362644,"clip,dinov2,siglip2",1.055417,3,False,Low,content,Positive,0.0,0.338735,,True,False,track2_0188,1.394152,bored->content,hold,insufficient_row_support,1.624152
"dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.528438,"dinov2,siglip2",1.074336,2,False,High,frustrated,Negative,0.0,0.309297,,False,False,track2_0138,1.383633,calm->frustrated,hold,insufficient_row_support,1.613633
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.619083,"clip,dinov2,siglip2",1.670688,3,False,Low,calm,Positive,0.0,0.512519,,True,True,track2_0229,2.183206,content->calm,hold,official_failed_transition_penalty,1.613206
"clip,public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.603135,"clip,siglip2",1.053942,2,False,Low,calm,Positive,0.0,0.321958,,False,False,track2_0890,1.3759,alarmed->calm,hold,insufficient_row_support,1.6059
"dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.534213,"dinov2,siglip2",0.892387,2,False,Low,sad,Negative,0.0,0.482889,,True,False,track2_0796,1.375276,calm->sad,hold,insufficient_row_support,1.605276
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.741931,"clip,siglip2",1.478592,2,False,Low,calm,Positive,0.0,0.693711,,True,True,track2_0185,2.172303,content->calm,hold,official_failed_transition_penalty,1.602303
"clip,dinov2",Low,content,0,Positive,False,0,0.745742,"clip,dinov2",1.364568,2,False,High,happy,Positive,0.0,0.0,,False,True,track2_0770,1.364568,content->happy,hold,insufficient_row_support,1.594568
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.747005,"clip,siglip2",1.622913,2,False,Low,calm,Positive,0.0,0.540652,,True,True,track2_0125,2.163565,content->calm,hold,official_failed_transition_penalty,1.593565
"clip,dinov2,public_clean,public_inclusive,siglip2",High,aroused,0,Positive,False,0,0.436116,"clip,dinov2,siglip2",1.098915,3,False,Low,calm,Positive,0.0,0.256483,,False,True,track2_0033,1.355398,aroused->calm,hold,insufficient_row_support,1.585398
"clip,dinov2,siglip2",Low,content,0,Positive,False,0,0.492534,"clip,dinov2,siglip2",1.355054,3,False,High,excited,Positive,0.0,0.0,,False,True,track2_0787,1.355054,content->excited,hold,insufficient_row_support,1.585054
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.559317,"clip,dinov2,siglip2",1.722995,3,False,Low,calm,Positive,0.0,0.430027,,True,True,track2_0477,2.153022,content->calm,hold,official_failed_transition_penalty,1.583022
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.586282,"clip,dinov2,siglip2",1.713964,3,False,Low,calm,Positive,0.0,0.431368,,True,True,track2_0626,2.145332,content->calm,hold,official_failed_transition_penalty,1.575332
"dinov2,public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.675462,"dinov2,siglip2",1.100944,2,False,High,alarmed,Negative,0.0,0.240337,,False,True,track2_0891,1.341281,sad->alarmed,hold,insufficient_row_support,1.571281
"clip,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,3,0.542808,"clip,siglip2",1.024468,2,False,Low,sad,Negative,0.0,0.434571,,True,True,track2_0537,1.459039,tired->sad,hold,insufficient_row_support,1.569039
"clip,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.496405,"clip,siglip2",0.941603,2,False,Low,bored,Negative,0.0,0.394173,,True,False,track2_0836,1.335776,calm->bored,hold,insufficient_row_support,1.565776
"dinov2,public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.652307,"dinov2,siglip2",1.050102,2,False,High,annoyed,Negative,0.0,0.285424,,True,True,track2_0922,1.335526,frustrated->annoyed,hold,insufficient_row_support,1.565526
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.567638,"clip,dinov2,siglip2",1.566235,3,False,Low,calm,Positive,0.0,0.567638,,True,True,track2_0526,2.133873,content->calm,hold,official_failed_transition_penalty,1.563873
"clip,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,3,0.593964,"clip,siglip2",1.1445,2,False,Low,sad,Negative,0.0,0.300002,,True,True,track2_0031,1.444502,tired->sad,hold,insufficient_row_support,1.554502
"clip,dinov2,public_clean,public_inclusive,siglip2",High,aroused,0,Positive,False,0,0.339113,"clip,dinov2,siglip2",1.035994,3,False,High,annoyed,Negative,0.0,0.287257,,True,False,track2_0301,1.323251,aroused->annoyed,hold,insufficient_row_support,1.553251
"clip,dinov2,public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.406766,"clip,dinov2,siglip2",1.070367,3,False,High,annoyed,Negative,0.0,0.246538,,True,True,track2_0620,1.316905,frustrated->annoyed,hold,insufficient_row_support,1.546905
"dinov2,public_clean,public_inclusive,siglip2",High,annoyed,0,Negative,False,0,0.483612,"dinov2,siglip2",0.944341,2,False,Low,calm,Positive,0.0,0.369947,,False,False,track2_0336,1.314288,annoyed->calm,hold,insufficient_row_support,1.544288
"dinov2,public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.521482,"dinov2,siglip2",0.879286,2,False,High,excited,Positive,0.0,0.431417,,True,False,track2_0728,1.310703,alarmed->excited,hold,insufficient_row_support,1.540703
"clip,public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.461323,"clip,siglip2",0.964709,2,False,Low,bored,Negative,0.0,0.339725,,False,True,track2_0876,1.304434,frustrated->bored,hold,insufficient_row_support,1.534434
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.551543,"clip,dinov2,siglip2",1.57824,3,False,Low,calm,Positive,0.0,0.522143,,True,True,track2_0572,2.100383,content->calm,hold,official_failed_transition_penalty,1.530383
"dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.491099,"dinov2,siglip2",0.928114,2,False,Low,bored,Negative,0.0,0.371542,,True,False,track2_0829,1.299656,calm->bored,hold,insufficient_row_support,1.529656
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,3,0.499845,"clip,dinov2,siglip2",1.134373,3,False,Low,sad,Negative,0.0,0.285141,,True,True,track2_0817,1.419514,tired->sad,hold,insufficient_row_support,1.529514
"clip,dinov2,public_clean,public_inclusive",Low,tired,0,Negative,False,0,0.503692,"clip,dinov2",0.789764,2,False,Low,calm,Positive,0.0,0.503692,,True,False,track2_0150,1.293456,tired->calm,hold,insufficient_row_support,1.523456
"clip,dinov2,public_clean,public_inclusive",Low,bored,0,Negative,False,0,0.490768,"clip,dinov2",0.928825,2,False,Low,glad,Positive,0.0,0.350435,,True,False,track2_0848,1.27926,bored->glad,hold,insufficient_row_support,1.50926
"clip,public_clean,public_inclusive,siglip2",High,aroused,0,Positive,False,0,0.492143,"clip,siglip2",0.859989,2,False,Low,sad,Negative,0.0,0.418537,,False,False,track2_0549,1.278526,aroused->sad,hold,insufficient_row_support,1.508526
"clip,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,3,0.526181,"clip,siglip2",1.000011,2,False,Low,sad,Negative,0.0,0.397483,,True,True,track2_0175,1.397494,tired->sad,hold,insufficient_row_support,1.507494
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.648084,"clip,dinov2,siglip2",1.612636,3,False,Low,calm,Positive,0.0,0.457871,,True,True,track2_0413,2.070507,content->calm,hold,official_failed_transition_penalty,1.500507
"clip,dinov2",Low,sad,0,Negative,False,0,0.582213,"clip,dinov2",1.25474,2,False,Low,content,Positive,0.0,0.0,,True,False,track2_0098,1.25474,sad->content,hold,insufficient_row_support,1.48474
"clip,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.469569,"clip,siglip2",0.913683,2,False,High,excited,Positive,0.0,0.33696,,True,False,track2_0256,1.250643,frustrated->excited,hold,insufficient_row_support,1.480643
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.564143,"clip,dinov2,siglip2",1.483495,3,False,Low,calm,Positive,0.0,0.564143,,True,True,track2_0609,2.047638,content->calm,hold,official_failed_transition_penalty,1.477638
"clip,dinov2,public_inclusive,siglip2",High,annoyed,0,Negative,False,0,0.366323,"clip,dinov2,siglip2",0.972187,3,False,Low,calm,Positive,0.0,0.271964,,False,False,track2_0842,1.244151,annoyed->calm,hold,insufficient_row_support,1.474151
"clip,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,3,0.441275,"clip,siglip2",0.969854,2,False,Low,sad,Negative,0.0,0.386534,,True,True,track2_0977,1.356388,tired->sad,hold,insufficient_row_support,1.466388
