all_sources,current_arousal,current_emotion,current_label_issue_count,current_valence,exact_duplicate,failed_transition_count,max_confidence,model_sources,model_support_score,model_vote_count,near_duplicate,proposed_arousal,proposed_emotion,proposed_valence,public_duplicate_support_score,public_style_support_score,rationale,same_arousal,same_quadrant,same_valence,sample_id,support_score,transition,v21_decision,v21_reasons,v21_score,v21_tier
"clip,dinov2,gemini35,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.85,"clip,dinov2,gemini35,siglip2",2.551428,4,False,Low,calm,Positive,0.0,0.446613,"The gentle poses of the women looking out over the water and the soft, muted colors evoke a sense of quiet, peaceful stillness best described as calm.",True,True,True,track2_0207,2.998041,content->calm,accept_candidate,two_model_family_high_confidence_expansion,3.577304,expansion
"clip,dinov2,gemini35,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.85,"clip,dinov2,gemini35,siglip2",2.395604,4,False,Low,calm,Positive,0.0,0.39335,"The serene landscape featuring Mount Fuji, the still water, and the muted, earthy color palette evoke a sense of calm stillness rather than active contentment.",True,True,True,track2_0269,2.788954,content->calm,accept_candidate,two_model_family_high_confidence_expansion,3.364488,expansion
"clip,gemini35,public_clean,siglip2",Low,content,0,Positive,False,20,0.85,"clip,gemini35,siglip2",2.023733,3,False,Low,calm,Positive,0.0,0.465575,"The quiet, static arrangement of scholarly objects and the muted, earthy color palette evoke a profound sense of calm stillness and meditative peace rather than active contentment.",True,True,True,track2_0777,2.489308,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.949898,expansion
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.781004,"clip,siglip2",1.827214,2,False,Low,calm,Positive,0.0,0.730978,,True,True,True,track2_0944,2.558192,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.911841,expansion
"clip,dinov2,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.720516,"clip,dinov2,siglip2",1.909372,3,False,Low,calm,Positive,0.0,0.515208,,True,True,True,track2_0167,2.42458,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.878286,expansion
"clip,gemini35,public_clean,siglip2",Low,content,0,Positive,False,20,0.85,"clip,gemini35,siglip2",1.92247,3,False,Low,calm,Positive,0.0,0.43652,"The serene, quiet depiction of nature with muted colors and elegant, balanced composition evokes a sense of calm stillness rather than active contentment.",True,True,True,track2_0946,2.35899,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.817546,expansion
"clip,gemini35,public_clean,siglip2",Low,content,0,Positive,False,20,0.85,"clip,gemini35,siglip2",2.016021,3,False,Low,calm,Positive,0.0,0.324899,"The serene depiction of a boy playing a flute while riding a water buffalo under a tree, rendered in soft ink washes and muted tones, evokes a deep sense of peaceful stillness and calm.",True,True,True,track2_0756,2.34092,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.791663,expansion
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.762479,"clip,siglip2",1.693818,2,False,Low,calm,Positive,0.0,0.708018,,True,True,True,track2_0271,2.401836,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.752396,expansion
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.72176,"clip,siglip2",1.58735,2,False,Low,calm,Positive,0.0,0.713399,,True,True,True,track2_0760,2.300749,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.648428,expansion
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.741931,"clip,siglip2",1.478592,2,False,Low,calm,Positive,0.0,0.693711,,True,True,True,track2_0185,2.172303,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.520217,expansion
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.747005,"clip,siglip2",1.622913,2,False,Low,calm,Positive,0.0,0.540652,,True,True,True,track2_0125,2.163565,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.501171,expansion
"clip,gemini35,public_clean,siglip2",Low,content,0,Positive,False,20,0.85,"clip,gemini35,siglip2",1.743457,3,False,Low,calm,Positive,0.0,0.214284,"The serene expression of the woman and the soft, delicate charcoal shading evoke a sense of quiet, peaceful calm rather than active contentment.",True,True,True,track2_0539,1.957741,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.400741,expansion
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.58909,"clip,dinov2,siglip2",1.533724,3,False,Low,calm,Positive,0.0,0.398665,,True,True,True,track2_0795,1.932389,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.367423,expansion
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.541949,"clip,dinov2,siglip2",1.420332,3,False,Low,calm,Positive,0.0,0.456969,,True,True,True,track2_0136,1.877301,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.312645,expansion
"dinov2,public_clean,public_inclusive,siglip2",High,excited,0,Positive,False,1,0.675357,"dinov2,siglip2",1.418338,2,False,High,happy,Positive,0.0,0.538812,,True,True,True,track2_0263,1.95715,excited->happy,accept_candidate,two_model_family_high_confidence_expansion,2.288895,expansion
"clip,gemini35,public_inclusive",Low,content,0,Positive,False,20,0.85,"clip,gemini35",1.559295,2,False,Low,calm,Positive,0.0,0.39329,"The delicate, precise lines and soft, harmonious colors of the traditional floral painting evoke a sense of quiet stillness and meditative tranquility, making 'calm' a more accurate description than 'content'.",True,True,True,track2_0493,1.952585,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.288115,expansion
"clip,dinov2,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.481394,"clip,dinov2,siglip2",1.416901,3,False,Low,calm,Positive,0.0,0.441146,,True,True,True,track2_0617,1.858047,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.287439,expansion
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.528832,"clip,dinov2,siglip2",1.361404,3,False,Low,content,Positive,0.0,0.488165,,True,True,True,track2_0682,1.849569,calm->content,accept_candidate,two_model_family_high_confidence_expansion,2.286047,expansion
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.657103,"clip,siglip2",1.376456,2,False,Low,calm,Positive,0.0,0.554565,,True,True,True,track2_0417,1.931021,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.262409,expansion
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,3,0.458364,"clip,dinov2,siglip2",1.449876,3,False,Low,sad,Negative,0.0,0.376186,,True,True,True,track2_0221,1.826062,tired->sad,accept_candidate,two_model_family_high_confidence_expansion,2.249064,expansion
"gemini35,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.85,"gemini35,siglip2",1.425516,2,False,Low,calm,Positive,0.0,0.480759,"The painting's depiction of a quiet, vast natural landscape with a gently flowing stream and distant mountains evokes a sense of peaceful stillness and tranquility, making 'calm' a more precise fit than 'content'.",True,True,True,track2_0952,1.906275,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.247928,expansion
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.619667,"clip,siglip2",1.356015,2,False,Low,calm,Positive,0.0,0.54721,,True,True,True,track2_0722,1.903225,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.231103,expansion
"clip,dinov2,public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.462593,"clip,dinov2,siglip2",1.45544,3,False,High,frustrated,Negative,0.0,0.346449,,True,True,True,track2_0412,1.801889,alarmed->frustrated,accept_candidate,two_model_family_high_confidence_expansion,2.223148,expansion
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.461788,"clip,dinov2,siglip2",1.337897,3,False,Low,calm,Positive,0.0,0.443913,,True,True,True,track2_0268,1.78181,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.209827,expansion
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.609738,"clip,siglip2",1.340604,2,False,Low,calm,Positive,0.0,0.539108,,True,True,True,track2_0009,1.879712,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.206229,expansion
"clip,gemini35,public_inclusive",Low,content,0,Positive,False,20,0.85,"clip,gemini35",1.416145,2,False,Low,calm,Positive,0.0,0.437155,"The delicate brushwork, balanced composition, and soft, muted colors of this traditional floral painting evoke a sense of meditative stillness and quiet tranquility, making 'calm' a more precise descriptor than 'content'.",True,True,True,track2_0893,1.8533,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.191901,expansion
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.627228,"clip,siglip2",1.326456,2,False,Low,calm,Positive,0.0,0.534737,,True,True,True,track2_0265,1.861193,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.188803,expansion
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.543763,"clip,dinov2,siglip2",1.435897,3,False,Low,calm,Positive,0.0,0.298382,,True,True,True,track2_0908,1.734279,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.158667,expansion
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.646543,"clip,siglip2",1.214776,2,False,Low,calm,Positive,0.0,0.564694,,True,True,True,track2_0085,1.77947,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.110722,expansion
"clip,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,3,0.757149,"clip,siglip2",1.365435,2,False,Low,sad,Negative,0.0,0.411769,,True,True,True,track2_0567,1.777204,tired->sad,accept_candidate,two_model_family_high_confidence_expansion,2.1066,expansion
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.499861,"clip,dinov2,siglip2",1.372959,3,False,Low,calm,Positive,0.0,0.310378,,True,True,True,track2_0593,1.683337,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.105052,expansion
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.594827,"clip,siglip2",1.248861,2,False,Low,calm,Positive,0.0,0.521544,,True,True,True,track2_0932,1.770405,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.094499,expansion
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.573155,"clip,siglip2",1.189664,2,False,Low,calm,Positive,0.0,0.573155,,True,True,True,track2_0926,1.762819,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.088792,expansion
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.563098,"clip,siglip2",1.215401,2,False,Low,calm,Positive,0.0,0.544812,,True,True,True,track2_0803,1.760213,content->calm,accept_candidate,two_model_family_high_confidence_expansion,2.083398,expansion
"dinov2,public_clean,public_inclusive,siglip2",Low,glad,0,Positive,False,4,0.622961,"dinov2,siglip2",1.164218,2,False,Low,content,Positive,0.0,0.52766,,True,True,True,track2_0818,1.691878,glad->content,accept_candidate,two_model_family_high_confidence_expansion,2.018651,expansion
"clip,gemini35,public_inclusive",Low,content,0,Positive,False,20,0.85,"clip,gemini35",1.450749,2,False,Low,calm,Positive,0.0,0.219179,"The harmonious composition, balanced natural elements, and gentle depiction of travelers on their journey evoke a sense of serene tranquility and calm.",True,True,True,track2_0813,1.669928,content->calm,accept_candidate,two_model_family_high_confidence_expansion,1.993271,expansion
"clip,dinov2,public_clean,public_inclusive,siglip2",High,excited,0,Positive,False,0,0.617989,"clip,dinov2,siglip2",1.802253,3,False,Low,calm,Positive,0.0,0.405046,,False,False,True,track2_0361,2.207299,excited->calm,hold,cross_quadrant_consensus_needs_stronger_support,2.895091,hold
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.604838,"clip,dinov2,siglip2",1.587317,3,False,Low,calm,Positive,0.0,0.567545,,True,False,False,track2_0213,2.154862,sad->calm,hold,cross_quadrant_consensus_needs_stronger_support,2.852977,hold
"clip,dinov2,public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.669499,"clip,dinov2,siglip2",1.572148,3,False,Low,sad,Negative,0.0,0.539972,,False,False,True,track2_0008,2.11212,alarmed->sad,hold,cross_quadrant_consensus_needs_stronger_support,2.813478,hold
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,0,0.523817,"clip,dinov2,siglip2",1.599594,3,False,Low,calm,Positive,0.0,0.464723,,True,False,False,track2_0611,2.064317,tired->calm,hold,cross_quadrant_consensus_needs_stronger_support,2.748753,hold
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.517166,"clip,dinov2,siglip2",1.61299,3,False,High,frustrated,Negative,0.0,0.443662,,False,False,True,track2_0943,2.056652,sad->frustrated,hold,cross_quadrant_consensus_needs_stronger_support,2.739082,hold
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.544417,"clip,dinov2,siglip2",1.674921,3,False,High,aroused,Positive,0.0,0.356853,,False,False,True,track2_0665,2.031775,calm->aroused,hold,cross_quadrant_consensus_needs_stronger_support,2.710308,hold
"dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.726506,"dinov2,siglip2",1.653739,2,False,High,excited,Positive,0.0,0.560392,,False,False,True,track2_0090,2.214131,calm->excited,hold,cross_quadrant_expansion_blocked,2.551479,hold
"clip,dinov2,public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.543856,"clip,dinov2,siglip2",1.419078,3,False,Low,content,Positive,0.0,0.541437,,False,False,False,track2_0646,1.960515,alarmed->content,hold,cross_quadrant_expansion_blocked,2.401924,hold
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.545664,"clip,dinov2,siglip2",1.426785,3,False,Low,calm,Positive,0.0,0.52188,,True,False,False,track2_0669,1.948665,sad->calm,hold,cross_quadrant_expansion_blocked,2.38885,hold
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.745301,"clip,dinov2,siglip2",1.67613,3,False,High,aroused,Positive,0.0,0.249043,,False,False,True,track2_0457,1.925173,calm->aroused,hold,cross_quadrant_expansion_blocked,2.36223,hold
"dinov2,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,0,0.621559,"dinov2,siglip2",1.455828,2,False,Low,calm,Positive,0.0,0.569746,,True,False,False,track2_0747,2.025574,tired->calm,hold,cross_quadrant_expansion_blocked,2.355181,hold
"clip,dinov2,public_clean,public_inclusive,siglip2",High,happy,0,Positive,False,0,0.554667,"clip,dinov2,siglip2",1.473236,3,False,Low,calm,Positive,0.0,0.413774,,False,False,True,track2_0431,1.88701,happy->calm,hold,cross_quadrant_expansion_blocked,2.320348,hold
"dinov2,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,0,0.807491,"dinov2,siglip2",1.543011,2,False,Low,content,Positive,0.0,0.416161,,True,False,False,track2_0215,1.959172,tired->content,hold,cross_quadrant_expansion_blocked,2.292903,hold
"clip,dinov2,public_clean,public_inclusive",High,aroused,0,Positive,False,0,0.712847,"clip,dinov2",1.562311,2,False,High,annoyed,Negative,0.0,0.398107,,True,False,False,track2_0602,1.960418,aroused->annoyed,hold,cross_quadrant_expansion_blocked,2.285313,hold
"clip,dinov2,public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.573197,"clip,dinov2,siglip2",1.212019,3,False,Low,content,Positive,0.0,0.573197,,False,False,False,track2_0753,1.785216,alarmed->content,hold,cross_quadrant_expansion_blocked,2.231196,hold
"clip,dinov2,public_clean,public_inclusive,siglip2",High,aroused,0,Positive,False,0,0.541944,"clip,dinov2,siglip2",1.508771,3,False,Low,calm,Positive,0.0,0.280978,,False,False,True,track2_0458,1.789748,aroused->calm,hold,cross_quadrant_expansion_blocked,2.212772,hold
"clip,dinov2,public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.532662,"clip,dinov2,siglip2",1.456301,3,False,High,aroused,Positive,0.0,0.324529,,True,False,False,track2_0107,1.78083,alarmed->aroused,hold,cross_quadrant_expansion_blocked,2.20616,hold
